variable_name,model,context,lr_f1_avg,lr_f1_std,lr_f1_max,rf_f1_avg,rf_f1_std,rf_f1_max,hgbc_f1_avg,hgbc_f1_std,hgbc_f1_max,mlp_f1_avg,mlp_f1_std,mlp_f1_max,emb_type,layer,best_model,best_model_f1_performance,best_model_f1_std
embed_l8_xlmr&att_l8_xlmr_raw_embed,xlmr,sentence,0.5839594359600633,0.013416717251118943,,0.46545374876637835,0.01423256481831793,,0.5814518919654124,0.01225714832284619,,0.5956154481471982,0.011923412321358252,0.6154079734790934,concatenated_raw_attn,8.0,mlp,0.5956154481471982,0.011923412321358252
embed_l9_xlmr&att_l9_xlmr_raw_embed,xlmr,sentence,0.5908243989730867,0.008300809954382862,,0.4703216183701592,0.020777112163533912,,0.569647137670263,0.014014276462198477,,0.5984029241751969,0.010505617162310885,0.6221474154181017,concatenated_raw_attn,9.0,mlp,0.5984029241751969,0.010505617162310885
embed_l10_xlmr&att_l10_xlmr_raw_embed,xlmr,sentence,0.5867336103625946,0.016243808429782437,,0.4820721029074682,0.01733150899938665,,0.5990270931543622,0.012372931590722837,,0.6010263068723097,0.013504098075952976,0.6254864989129794,concatenated_raw_attn,10.0,mlp,0.6010263068723097,0.013504098075952976
embed_l11_xlmr&att_l11_xlmr_raw_embed,xlmr,sentence,0.5982184987350572,0.015323751067526047,,0.47727433185770796,0.017703790873688334,,0.5817643905822154,0.013669092360746215,,0.6056266108237383,0.01769988458308845,0.6319408563920893,concatenated_raw_attn,11.0,mlp,0.6056266108237383,0.01769988458308845
embed_conc_l7_xlmr&att_conc_l7_xlmr_raw_embed,xlmr,concordance,0.6027244002491556,0.014786309808045387,,0.4560483764665341,0.011580400482451668,,0.5757150716854375,0.020636593778388217,,0.604951509118171,0.014176723993902934,0.6220514425619791,concatenated_raw_attn,7.0,mlp,0.604951509118171,0.014176723993902934
embed_conc_l8_xlmr&att_conc_l8_xlmr_raw_embed,xlmr,concordance,0.5926974518692096,0.00987611429376248,,0.4563306123959915,0.015673270624797304,,0.5622656096452575,0.012007700674988443,,0.5951354114594495,0.01293671106170889,0.6117106690407756,concatenated_raw_attn,8.0,mlp,0.5951354114594495,0.01293671106170889
embed_conc_l9_xlmr&att_conc_l9_xlmr_raw_embed,xlmr,concordance,0.5931376760132504,0.010773023654476868,,0.4518475647954327,0.011945784086543242,,0.5642288076370761,0.014223152433840609,,0.591369516752885,0.008409280306915795,0.6022577207359816,concatenated_raw_attn,9.0,lr,0.5931376760132504,0.010773023654476868
embed_conc_l10_xlmr&att_conc_l10_xlmr_raw_embed,xlmr,concordance,0.5868070136906123,0.010272828849968592,,0.45414614484638277,0.013597264793469328,,0.5428591013199535,0.013853234618624963,,0.585381669476388,0.010270562579840008,0.5984357131273893,concatenated_raw_attn,10.0,lr,0.5868070136906123,0.010272828849968592
embed_conc_l11_xlmr&att_conc_l11_xlmr_raw_embed,xlmr,concordance,0.5937616371270334,0.012879439439634958,,0.44889341887307666,0.01868295369075334,,0.5792376705658795,0.014976325322907269,,0.5912756089223656,0.010927437651107819,0.6079636881667263,concatenated_raw_attn,11.0,lr,0.5937616371270334,0.012879439439634958
embed_l7_labert&att_l7_labert_raw_embed,labert,sentence,0.5493803494290995,0.0113581269452521,,0.43372233031196367,0.02774795629943233,,0.5324419999105412,0.015009622418670968,,0.5410288776961398,0.012658268297116587,0.5631100011354987,concatenated_raw_attn,7.0,lr,0.5493803494290995,0.0113581269452521
embed_l8_labert&att_l8_labert_raw_embed,labert,sentence,0.5395207688205208,0.01633836319560234,,0.4199972495989425,0.02489920259419743,,0.5207274622708132,0.015917624908827328,,0.536957837406158,0.014770221368602747,0.5592149696338299,concatenated_raw_attn,8.0,lr,0.5395207688205208,0.01633836319560234
embed_l9_labert&att_l9_labert_raw_embed,labert,sentence,0.5275782249999429,0.018287570316947263,,0.42302497760082075,0.02334607710252827,,0.519261575533996,0.01796535960273885,,0.5314744702523262,0.014801392850131705,0.5561572800603639,concatenated_raw_attn,9.0,mlp,0.5314744702523262,0.014801392850131705
embed_l10_labert&att_l10_labert_raw_embed,labert,sentence,0.5345952088079967,0.017603171174430363,,0.42211069162158366,0.01923126415370718,,0.5315701917912252,0.01469605451817094,,0.550585616788183,0.01680603374995483,0.5802454859310241,concatenated_raw_attn,10.0,mlp,0.550585616788183,0.01680603374995483
embed_l11_labert&att_l11_labert_raw_embed,labert,sentence,0.5721181726497153,0.018835527381766356,,0.4388382263033539,0.018750352215807852,,0.5527661770763537,0.015045272468271224,,0.5844301463965649,0.016195166510178886,0.6066271670483383,concatenated_raw_attn,11.0,mlp,0.5844301463965649,0.016195166510178886
embed_conc_l7_labert&att_conc_l7_labert_raw_embed,labert,concordance,0.5280951554736758,0.011761136494903082,,0.343209626114432,0.013225523751433373,,0.4482745557957866,0.018911554826944694,,0.5352265662623661,0.012551591537205576,0.5542777624066352,concatenated_raw_attn,7.0,mlp,0.5352265662623661,0.012551591537205576
embed_conc_l8_labert&att_conc_l8_labert_raw_embed,labert,concordance,0.5392296855857655,0.014469167559862798,,0.34306094614853044,0.021924755867107893,,0.4546414149371971,0.019895789925165323,,0.5559904221035431,0.011682466163950177,0.5689548218483905,concatenated_raw_attn,8.0,mlp,0.5559904221035431,0.011682466163950177
embed_conc_l9_labert&att_conc_l9_labert_raw_embed,labert,concordance,0.5231483395639265,0.014310557602920212,,0.33226918839718833,0.02305997839559121,,0.4510435675199135,0.015448989311849055,,0.533835215772907,0.016782366046009013,0.5545449108899113,concatenated_raw_attn,9.0,mlp,0.533835215772907,0.016782366046009013
embed_conc_l10_labert&att_conc_l10_labert_raw_embed,labert,concordance,0.5341028282198683,0.014412612686800207,,0.35671128610634695,0.01906014482181483,,0.47111140951005426,0.01517746947185002,,0.5418340219694855,0.0086349026645492,0.5524375012316313,concatenated_raw_attn,10.0,mlp,0.5418340219694855,0.0086349026645492
embed_conc_l11_labert&att_conc_l11_labert_raw_embed,labert,concordance,0.5839172339477396,0.012719020908668811,,0.39187914912085475,0.018694352564985733,,0.5346949866406069,0.013122996802800378,,0.5922434233550127,0.010474014631442962,0.6079907261316471,concatenated_raw_attn,11.0,mlp,0.5922434233550127,0.010474014631442962
embed_l9_labert_wsd&att_l9_labert_wsd_raw_embed,labert_wsd,sentence,0.5350731691265385,0.01674265953291168,,0.4266640546743363,0.02271602990877401,,0.5334999578605119,0.01679266587943761,,0.5383389291778475,0.012256793439227795,0.564388362272132,concatenated_raw_attn,9.0,mlp,0.5383389291778475,0.012256793439227795
embed_l10_labert_wsd&att_l10_labert_wsd_raw_embed,labert_wsd,sentence,0.5432968908854363,0.015733009831778666,,0.4299421654160106,0.023191739733006998,,0.5254271288449102,0.016832083124899803,,0.5573048964255263,0.01581893653763668,0.5860217939375886,concatenated_raw_attn,10.0,mlp,0.5573048964255263,0.01581893653763668
embed_l11_labert_wsd&att_l11_labert_wsd_raw_embed,labert_wsd,sentence,0.5783805747738883,0.012889463193450112,,0.44434267049275056,0.014914155428312979,,0.5511435967814943,0.017510762452153578,,0.5891636078502762,0.012914318161160294,0.6071826456050949,concatenated_raw_attn,11.0,mlp,0.5891636078502762,0.012914318161160294
embed_conc_l9_labert_wsd&att_conc_l9_labert_wsd_raw_embed,labert_wsd,concordance,0.5255266218935924,0.01737955337722643,,0.3363294737228109,0.017737009293590986,,0.46080455681694454,0.016982375503056847,,0.5369450519308643,0.017894766010099226,0.5595814321089848,concatenated_raw_attn,9.0,mlp,0.5369450519308643,0.017894766010099226
embed_conc_l10_labert_wsd&att_conc_l10_labert_wsd_raw_embed,labert_wsd,concordance,0.5349806603518432,0.013886312448988225,,0.35799498417060965,0.02189528038097983,,0.47754681567685786,0.013597310377788357,,0.5439673757920869,0.009390778786509837,0.559609692895101,concatenated_raw_attn,10.0,mlp,0.5439673757920869,0.009390778786509837
embed_conc_l11_labert_wsd&att_conc_l11_labert_wsd_raw_embed,labert_wsd,concordance,0.5887661449323237,0.013423245328034425,,0.40026090592683145,0.02438841735110458,,0.539219448957869,0.016259133041618103,,0.5976148002917614,0.010417300166972976,0.6105249220568393,concatenated_raw_attn,11.0,mlp,0.5976148002917614,0.010417300166972976
embed_l7_xlmr&att_l7_xlmr_svd400_embed,xlmr,sentence,0.5906189584045307,0.013690096512414126,0.6086532085325128,0.48977093617400697,0.022539454695824898,0.5194661024132319,0.6081557235463543,0.01295273280430432,0.6332126893140971,0.5953731175251762,0.01686371947368883,0.6222931311332429,concatenated,7.0,hgbc,0.6081557235463543,0.01295273280430432
embed_l8_xlmr&att_l8_xlmr_svd400_embed,xlmr,sentence,0.583799287503086,0.013397314169136011,0.6075298807176605,0.503961239813467,0.010961946558578219,0.5227105357494266,0.5972853285983739,0.013053008104846877,0.6206700148015742,0.5943895704146742,0.011279980714005985,0.6080116815225852,concatenated,8.0,hgbc,0.5972853285983739,0.013053008104846877
embed_l9_xlmr&att_l9_xlmr_svd400_embed,xlmr,sentence,0.5897878497005784,0.009227318083393415,0.6058266762584437,0.4969796382596714,0.014325366080658796,0.5175948215198852,0.602027915886824,0.014490272051822534,0.6266352873784505,0.5957567190706824,0.012528882979043041,0.6161319494633505,concatenated,9.0,hgbc,0.602027915886824,0.014490272051822534
embed_l10_xlmr&att_l10_xlmr_svd400_embed,xlmr,sentence,0.5875884340347632,0.01693106401059318,0.6130387808386032,0.5038004458813827,0.018237873881674364,0.5304941198123114,0.6088299701400548,0.014148069302436521,0.6319524533481587,0.5916527186785303,0.01497108039741746,0.6156221395524648,concatenated,10.0,hgbc,0.6088299701400548,0.014148069302436521
embed_l11_xlmr&att_l11_xlmr_svd400_embed,xlmr,sentence,0.5976577478127306,0.01617545984887205,0.6199541446193554,0.49926967075381945,0.01803297495639544,0.5220485424830533,0.6065183351183142,0.01664153439212087,0.6382511738330853,0.601072265710302,0.011699589695978401,0.6234064802523598,concatenated,11.0,hgbc,0.6065183351183142,0.01664153439212087
embed_conc_l7_xlmr&att_conc_l7_xlmr_svd400_embed,xlmr,concordance,0.6039057698265042,0.015902800418308428,0.6224249981221711,0.47853927205019015,0.019900995630633835,0.503794859537763,0.6019271372261427,0.014078761992056495,0.6297643745420527,0.6004017100438586,0.00939496545456649,0.6148726739489371,concatenated,7.0,lr,0.6039057698265042,0.015902800418308428
embed_conc_l8_xlmr&att_conc_l8_xlmr_svd400_embed,xlmr,concordance,0.5931959175153205,0.010562418634167054,0.6057074877344908,0.46046189148337796,0.02061774103485578,0.5058112662998058,0.605889807484288,0.014247307438425394,0.6241968451834029,0.5953872771510388,0.010948503191144907,0.6119374617501625,concatenated,8.0,hgbc,0.605889807484288,0.014247307438425394
embed_conc_l9_xlmr&att_conc_l9_xlmr_svd400_embed,xlmr,concordance,0.593150655502173,0.011009747481901845,0.612383667072801,0.46947118139459976,0.008770659197958802,0.48418681461762464,0.6103284693182139,0.018346161140588037,0.6477434944602171,0.5992824015553332,0.008825455462161982,0.6143693039434224,concatenated,9.0,hgbc,0.6103284693182139,0.018346161140588037
embed_conc_l10_xlmr&att_conc_l10_xlmr_svd400_embed,xlmr,concordance,0.587095911355609,0.01053376155891174,0.6032095539168838,0.47374033621652745,0.01707423483457598,0.5029566727412754,0.6050371728353843,0.010228246139981915,0.6234786349720238,0.5829887082815475,0.004950181530558892,0.5935096487477852,concatenated,10.0,hgbc,0.6050371728353843,0.010228246139981915
embed_conc_l11_xlmr&att_conc_l11_xlmr_svd400_embed,xlmr,concordance,0.5939307171134229,0.012722985454032977,0.6144311953189059,0.4572059040246327,0.015582749540310227,0.47452166980327903,0.6157891369615258,0.019793292333468767,0.6454505963667845,0.5893138896684015,0.01254344292938969,0.6073565346599047,concatenated,11.0,hgbc,0.6157891369615258,0.019793292333468767
embed_l7_labert&att_l7_labert_svd400_embed,labert,sentence,0.5490406195835391,0.011486513993802988,0.5652548869795978,0.4626302067361232,0.017698647508132357,0.49522997335819596,0.5445728113847494,0.014055278947664528,0.5686909556127702,0.5385037830784205,0.017324625045579762,0.5667388662683652,concatenated,7.0,lr,0.5490406195835391,0.011486513993802988
embed_l8_labert&att_l8_labert_svd400_embed,labert,sentence,0.5394158442171458,0.016737930449916644,0.5624336938066083,0.43253811024803124,0.02245352439721569,0.46394943931988436,0.5247576515718456,0.020490268650559758,0.5571580756523384,0.5395688418190807,0.012970579156448574,0.5578144251610558,concatenated,8.0,mlp,0.5395688418190807,0.012970579156448574
embed_l9_labert&att_l9_labert_svd400_embed,labert,sentence,0.5297411676962003,0.017695619340519286,0.5701914254351944,0.4381375546714362,0.01682714313879924,0.45889260113489155,0.5223709619354423,0.01500398183014526,0.540464546720924,0.5330416450145717,0.013555849942296293,0.555732600524767,concatenated,9.0,mlp,0.5330416450145717,0.013555849942296293
embed_l10_labert&att_l10_labert_svd400_embed,labert,sentence,0.5354384259958023,0.01794032114082048,0.5657456043980523,0.4506870589161115,0.027675286364987065,0.4797720123408724,0.5525151529386332,0.01566134892927522,0.5896292792060022,0.5439822113957288,0.01770052610667947,0.5686135531698199,concatenated,10.0,hgbc,0.5525151529386332,0.01566134892927522
embed_l11_labert&att_l11_labert_svd400_embed,labert,sentence,0.5726670592790359,0.018757208018736517,0.5993087584801465,0.4649098360046823,0.016605248860183715,0.4880610331225174,0.5506610590016556,0.017108492401159324,0.5738654644529854,0.5800358667716109,0.01906239565837992,0.6065931506783183,concatenated,11.0,mlp,0.5800358667716109,0.01906239565837992
embed_conc_l7_labert&att_conc_l7_labert_svd400_embed,labert,concordance,0.5283326989178541,0.011882360485566455,0.5425241146957318,0.35341812502172243,0.018934744056396627,0.38502249828698143,0.5032242107583254,0.01671873613878338,0.525334338630934,0.5373598258238237,0.012476923186345303,0.5613918097941698,concatenated,7.0,mlp,0.5373598258238237,0.012476923186345303
embed_conc_l8_labert&att_conc_l8_labert_svd400_embed,labert,concordance,0.5388660389971024,0.01473099068693185,0.554148151324637,0.33393630624395343,0.008399819230969562,0.3478131161588746,0.484995118382695,0.013491381177938258,0.5049290408625299,0.5529305621308488,0.009187981194801447,0.5701668191522646,concatenated,8.0,mlp,0.5529305621308488,0.009187981194801447
embed_conc_l9_labert&att_conc_l9_labert_svd400_embed,labert,concordance,0.5223105980548719,0.014041139966854578,0.5437591272800861,0.35554199297173106,0.019356049288458035,0.39344853156918486,0.5026621925559707,0.020850904219296654,0.5424534455158516,0.5326804587230743,0.008136880043990758,0.5430897155850233,concatenated,9.0,mlp,0.5326804587230743,0.008136880043990758
embed_conc_l10_labert&att_conc_l10_labert_svd400_embed,labert,concordance,0.5340796273593618,0.014132493238070584,0.5662427702722239,0.3867951464965006,0.018622133154301338,0.41447698177655407,0.5205333881903699,0.011781675070662682,0.5406380500741234,0.5450724151480058,0.010337264927874597,0.5591135775748551,concatenated,10.0,mlp,0.5450724151480058,0.010337264927874597
embed_conc_l11_labert&att_conc_l11_labert_svd400_embed,labert,concordance,0.5839537681858907,0.011865620563999814,0.5984999517295985,0.3922736975894035,0.01949444062111477,0.41009963385750825,0.5693188655734349,0.014948508929098523,0.60013725621211,0.5922812121916825,0.011973995309493828,0.6093900283262261,concatenated,11.0,mlp,0.5922812121916825,0.011973995309493828
embed_l9_labert_wsd&att_l9_labert_wsd_svd400_embed,labert_wsd,sentence,0.5358232355750046,0.017015184171774497,0.5632938252198695,0.4471393907450952,0.02067503259632774,0.4814059418294758,0.55391024215226,0.013348990299462734,0.5789393156427143,0.5383802703511154,0.015159322643626516,0.5700646812662405,concatenated,9.0,hgbc,0.55391024215226,0.013348990299462734
embed_l10_labert_wsd&att_l10_labert_wsd_svd400_embed,labert_wsd,sentence,0.5440473863683314,0.01607462364558615,0.5695584949996589,0.43968691479776173,0.020182003362723303,0.46215442882776,0.5470214273192888,0.013524399741935774,0.5670945573702998,0.5549383726223641,0.017357785119041798,0.5843127072516278,concatenated,10.0,mlp,0.5549383726223641,0.017357785119041798
embed_l11_labert_wsd&att_l11_labert_wsd_svd400_embed,labert_wsd,sentence,0.5774770722763517,0.012988904615498365,0.598786707627704,0.466058178600081,0.012717102585512731,0.48773783402493387,0.5631143075315285,0.016020869942625336,0.5821722226641394,0.5861502426132301,0.017323272627024988,0.61079583981602,concatenated,11.0,mlp,0.5861502426132301,0.017323272627024988
embed_conc_l9_labert_wsd&att_conc_l9_labert_wsd_svd400_embed,labert_wsd,concordance,0.5252255240623528,0.017524983744978177,0.5501425887462701,0.3748743474505677,0.02196833219842441,0.4021811223756331,0.5199321454165592,0.025134997474699987,0.5802886838575817,0.5374213450005713,0.011170675690004302,0.5506098874650213,concatenated,9.0,mlp,0.5374213450005713,0.011170675690004302
embed_conc_l10_labert_wsd&att_conc_l10_labert_wsd_svd400_embed,labert_wsd,concordance,0.5345520083838526,0.014319572595312307,0.5646203816694423,0.36822902480528186,0.019737022171843005,0.39465164211018583,0.5214530408034659,0.01020655736004554,0.533647443060963,0.5465354342665125,0.012435952257102999,0.5617193556953144,concatenated,10.0,mlp,0.5465354342665125,0.012435952257102999
embed_conc_l11_labert_wsd&att_conc_l11_labert_wsd_svd400_embed,labert_wsd,concordance,0.5885365186775726,0.01345117166592725,0.6052199250832224,0.39975237308095973,0.019614844253947532,0.42186058442728913,0.5729309284791629,0.011765498559931134,0.5922508083509835,0.5941375727757505,0.011400948432848444,0.6120825193549682,concatenated,11.0,mlp,0.5941375727757505,0.011400948432848444
embed_l7_xlmr&att_l7_xlmr_raw_embed&cooc_vector,xlmr,sentence,0.6475148126557323,0.009870929691141356,0.663920152147987,0.4797980237008039,0.021391950247038553,0.5072538392657188,0.5821162375646974,0.014766875996485105,0.6054402305662641,0.650139131537119,0.016505966742662602,0.6741317048654563,concatenated_raw+baseline,7.0,mlp,0.650139131537119,0.016505966742662602
embed_l8_xlmr&att_l8_xlmr_raw_embed&cooc_vector,xlmr,sentence,0.6473479295832687,0.011464184487568833,0.6598973176622288,0.46974195587977885,0.0193142720016048,0.500140928794242,0.5836612080570285,0.011620410978299394,0.6070461216817256,0.650872851176133,0.013013184233097868,0.6696361823460065,concatenated_raw+baseline,8.0,mlp,0.650872851176133,0.013013184233097868
embed_l9_xlmr&att_l9_xlmr_raw_embed&cooc_vector,xlmr,sentence,0.655420147993042,0.009307070842714907,0.6686143212116372,0.4745038595811262,0.021880047811833163,0.5046857239785602,0.569647137670263,0.014014276462198477,0.5885907005219853,0.6584263249951634,0.01116714972397789,0.6757646142128041,concatenated_raw+baseline,9.0,mlp,0.6584263249951634,0.01116714972397789
embed_l10_xlmr&att_l10_xlmr_raw_embed&cooc_vector,xlmr,sentence,0.6527459438027137,0.014720499537063595,0.6749848902926868,0.4834755259420812,0.024108039679965988,0.5255416129473255,0.5991208007504785,0.012314689526965244,0.6178829917687327,0.6488173140557334,0.013740211065496522,0.6700397809084984,concatenated_raw+baseline,10.0,lr,0.6527459438027137,0.014720499537063595
embed_l11_xlmr&att_l11_xlmr_raw_embed&cooc_vector,xlmr,sentence,0.6525932862720865,0.014082112328638523,0.6791926475916307,0.4861296112365558,0.011191369668736167,0.5072514196885668,0.5820379430853007,0.013403359801051382,0.5991730569835848,0.6486262800309492,0.012192883679834612,0.665918821363705,concatenated_raw+baseline,11.0,lr,0.6525932862720865,0.014082112328638523
embed_conc_l7_xlmr&att_conc_l7_xlmr_raw_embed&cooc_conc_vector,xlmr,concordance,0.6713579463707461,0.008246643415973583,0.6813360300951019,0.4623702502210363,0.01657259005515653,0.4924474473844264,0.5757150716854375,0.020636593778388217,0.6009292476734631,0.6721041391926763,0.014124766300619696,0.6898185954237799,concatenated_raw+baseline,7.0,mlp,0.6721041391926763,0.014124766300619696
embed_conc_l8_xlmr&att_conc_l8_xlmr_raw_embed&cooc_conc_vector,xlmr,concordance,0.6573354628465706,0.009654687172748417,0.6695628395757015,0.45413501530481215,0.017046722717763384,0.4784480832283249,0.5622656096452575,0.012007700674988443,0.57955387554298,0.6631813206204906,0.006257508011108291,0.6723504764302825,concatenated_raw+baseline,8.0,mlp,0.6631813206204906,0.006257508011108291
embed_conc_l9_xlmr&att_conc_l9_xlmr_raw_embed&cooc_conc_vector,xlmr,concordance,0.659166654983958,0.010340520448384594,0.6803176179475622,0.4641099987530232,0.02016426083265694,0.5021153457719477,0.5642288076370761,0.014223152433840609,0.578488060032944,0.6609284616658331,0.009708082262903109,0.6781387123420809,concatenated_raw+baseline,9.0,mlp,0.6609284616658331,0.009708082262903109
embed_conc_l10_xlmr&att_conc_l10_xlmr_raw_embed&cooc_conc_vector,xlmr,concordance,0.6569295811299292,0.011929358292602934,0.6709285198219188,0.45363284348356203,0.02072601680665608,0.4948069830542318,0.5428591013199535,0.013853234618624963,0.5646058349624362,0.6665687204932615,0.013835269100740386,0.6907387555765543,concatenated_raw+baseline,10.0,mlp,0.6665687204932615,0.013835269100740386
embed_conc_l11_xlmr&att_conc_l11_xlmr_raw_embed&cooc_conc_vector,xlmr,concordance,0.6668618643090947,0.009066416067418374,0.6805136791713863,0.4502724773064769,0.01611477542397395,0.4800572185258158,0.5792376705658795,0.014976325322907269,0.6044856807188189,0.6694837522820005,0.018134689628930032,0.6919853831305908,concatenated_raw+baseline,11.0,mlp,0.6694837522820005,0.018134689628930032
embed_l7_labert&att_l7_labert_raw_embed&cooc_vector,labert,sentence,0.6136729444742424,0.015783695492088683,0.6350725878141518,0.4455324341393692,0.021015645549123788,0.47475428585258683,0.5323618068670569,0.013850658525410512,0.5487736229670692,0.6328314403010786,0.013768358610326442,0.6548549952687884,concatenated_raw+baseline,7.0,mlp,0.6328314403010786,0.013768358610326442
embed_l8_labert&att_l8_labert_raw_embed&cooc_vector,labert,sentence,0.6047874725632866,0.016076148253227222,0.6278940484691314,0.4389857205535028,0.018589867812947695,0.4745016148978988,0.5202560661465107,0.015485999893729261,0.5397938360145802,0.6346082218892463,0.013121056187177287,0.6637104993115684,concatenated_raw+baseline,8.0,mlp,0.6346082218892463,0.013121056187177287
embed_l9_labert&att_l9_labert_raw_embed&cooc_vector,labert,sentence,0.59232709762619,0.020808018305394305,0.639377914095284,0.43851270230078887,0.022717463272783296,0.47116291428686025,0.5200327322957131,0.018906486821990788,0.5524838798834469,0.6262044690497383,0.014994886710284466,0.6560778140348452,concatenated_raw+baseline,9.0,mlp,0.6262044690497383,0.014994886710284466
embed_l10_labert&att_l10_labert_raw_embed&cooc_vector,labert,sentence,0.5969734329989616,0.02051490310993009,0.6324141654600937,0.43613458707395775,0.024623833818927975,0.47377302687719863,0.5319686862338071,0.014809728719020447,0.5546871484225074,0.6265162431601332,0.012560465964722932,0.6524384220979363,concatenated_raw+baseline,10.0,mlp,0.6265162431601332,0.012560465964722932
embed_l11_labert&att_l11_labert_raw_embed&cooc_vector,labert,sentence,0.614685567449037,0.013206363790218566,0.6389008516583363,0.4435616037039661,0.022953490991513607,0.47162037522807215,0.5546347347023385,0.014855359391974328,0.5738384667664629,0.6518144299901715,0.011206330966458788,0.6684397426482533,concatenated_raw+baseline,11.0,mlp,0.6518144299901715,0.011206330966458788
embed_conc_l7_labert&att_conc_l7_labert_raw_embed&cooc_conc_vector,labert,concordance,0.5885803035680877,0.01290915809426294,0.6069174649387087,0.34847016122695007,0.024142675662061214,0.37641554358027124,0.44720385366805654,0.02021371641025113,0.48255753975923277,0.6396198137470619,0.012105883669199412,0.6622017149261167,concatenated_raw+baseline,7.0,mlp,0.6396198137470619,0.012105883669199412
embed_conc_l8_labert&att_conc_l8_labert_raw_embed&cooc_conc_vector,labert,concordance,0.5954373001621727,0.007815162128935205,0.6089824485144767,0.34980473605811735,0.02365433277551564,0.38803067850422684,0.45415983283455985,0.019461130200259188,0.48798291511008757,0.6479753267282119,0.008031640352666992,0.6588627340686242,concatenated_raw+baseline,8.0,mlp,0.6479753267282119,0.008031640352666992
embed_conc_l9_labert&att_conc_l9_labert_raw_embed&cooc_conc_vector,labert,concordance,0.5743470809525709,0.012459501708354784,0.5988110461910785,0.3461888492451638,0.02226042386920427,0.37324677556300023,0.45109010031364544,0.01967390608841806,0.4948180520927195,0.6348151102304703,0.010924249094545129,0.6470062018034115,concatenated_raw+baseline,9.0,mlp,0.6348151102304703,0.010924249094545129
embed_conc_l10_labert&att_conc_l10_labert_raw_embed&cooc_conc_vector,labert,concordance,0.57915908704743,0.009995951436318578,0.5984509937536822,0.37019679800667593,0.019935877951415108,0.4046673014275876,0.46947091757762527,0.015210495570927796,0.5029105870427943,0.6412452829134327,0.008385564718569745,0.6532681372441846,concatenated_raw+baseline,10.0,mlp,0.6412452829134327,0.008385564718569745
embed_conc_l11_labert&att_conc_l11_labert_raw_embed&cooc_conc_vector,labert,concordance,0.6125112152174548,0.01181415390822936,0.6314031539869196,0.40631609376281236,0.018864704737783584,0.436733691040075,0.5346949866406069,0.013122996802800378,0.5576997684733296,0.6626850312589606,0.0073656040843994896,0.6774078686544284,concatenated_raw+baseline,11.0,mlp,0.6626850312589606,0.0073656040843994896
embed_l9_labert_wsd&att_l9_labert_wsd_raw_embed&cooc_vector,labert_wsd,sentence,0.5944962712595451,0.02103823826107856,0.6379224162613801,0.4330811152609157,0.022664409076544254,0.4656321000067856,0.5340256155249076,0.01906126616551464,0.5549970131970144,0.6266653076051176,0.015368381499285629,0.6648750557667591,concatenated_raw+baseline,9.0,mlp,0.6266653076051176,0.015368381499285629
embed_l10_labert_wsd&att_l10_labert_wsd_raw_embed&cooc_vector,labert_wsd,sentence,0.5989910940790287,0.019419784894964206,0.6285958636202169,0.4391113566914475,0.019705890402753296,0.4665608724297113,0.5259685894283387,0.01566704346156539,0.5470325105132261,0.6291911189738946,0.013575243522765632,0.6572577962214985,concatenated_raw+baseline,10.0,mlp,0.6291911189738946,0.013575243522765632
embed_l11_labert_wsd&att_l11_labert_wsd_raw_embed&cooc_vector,labert_wsd,sentence,0.6205523172005216,0.014104618167297833,0.6429840623469949,0.45763104124036313,0.01904644997672741,0.48266251363225,0.5536551882418248,0.019045654624092773,0.5768641013927082,0.6463263891093856,0.00868435748959729,0.6595290574213818,concatenated_raw+baseline,11.0,mlp,0.6463263891093856,0.00868435748959729
embed_conc_l9_labert_wsd&att_conc_l9_labert_wsd_raw_embed&cooc_conc_vector,labert_wsd,concordance,0.5771509109431326,0.013871902669813427,0.5984913104997766,0.3526606219369104,0.024736123547643242,0.3868826074095146,0.4586882443264889,0.016079739063535728,0.48246356786412375,0.636023860035779,0.009589503158736351,0.6463318371911586,concatenated_raw+baseline,9.0,mlp,0.636023860035779,0.009589503158736351
embed_conc_l10_labert_wsd&att_conc_l10_labert_wsd_raw_embed&cooc_conc_vector,labert_wsd,concordance,0.581626345565038,0.009236372828443445,0.5990653159942999,0.3728003944621726,0.019850228118718075,0.39364321017465675,0.47754681567685786,0.013597310377788357,0.49417178997901196,0.6412621646314688,0.008165955793945944,0.651621742844673,concatenated_raw+baseline,10.0,mlp,0.6412621646314688,0.008165955793945944
embed_conc_l11_labert_wsd&att_conc_l11_labert_wsd_raw_embed&cooc_conc_vector,labert_wsd,concordance,0.6189335950582209,0.010166179795218182,0.6338363324551989,0.4171636651430074,0.025686599042312012,0.46673554126244127,0.5393493253704152,0.016353764436882686,0.5666125360117603,0.6607286613443758,0.009096661832930128,0.6795370807576974,concatenated_raw+baseline,11.0,mlp,0.6607286613443758,0.009096661832930128
embed_l7_xlmr&att_l7_xlmr_svd400_embed&cooc_vector,xlmr,sentence,0.6474383632051101,0.009875936885924192,0.663920152147987,0.4931620479236784,0.01589188196194467,0.5197230650984557,0.6107358583410333,0.011308605650275819,0.6340658554928053,0.6489552352565375,0.012634719434304942,0.66514238321915,concatenated_raw+baseline,7.0,mlp,0.6489552352565375,0.012634719434304942
